,Unnamed: 0,id,carat,cut,color,clarity,depth,table,x,y,z,price
39779,39779,39779,1.02,Ideal,F,VS2,62.3,55.0,6.44,6.48,4.02,7129
39780,39780,39780,1.02,Ideal,J,VS1,62.8,57.0,6.39,6.43,4.02,5344
39781,39781,39781,0.61,Very Good,G,VS2,60.9,57.0,5.41,5.44,3.3,1944
39782,39782,39782,1.52,Ideal,E,VS2,61.8,56.0,7.36,7.4,4.56,13844
39783,39783,39783,0.58,Ideal,D,VS1,61.7,56.0,5.32,5.39,3.3,2145
39784,39784,39784,0.35,Ideal,E,VS1,61.3,56.0,4.54,4.58,2.8,829
39785,39785,39785,0.9,Ideal,I,SI1,61.8,56.0,6.21,6.18,3.83,3251
39786,39786,39786,0.41,Ideal,I,VVS1,61.4,56.0,4.79,4.82,2.94,963
39787,39787,39787,0.57,Very Good,E,VS1,63.5,56.0,5.27,5.29,3.34,2027
39788,39788,39788,1.51,Very Good,E,SI1,62.9,59.0,7.3,7.23,4.58,18791
39789,39789,39789,0.9,Good,I,SI2,63.9,56.0,6.1,6.13,3.9,2877
39790,39790,39790,0.54,Ideal,H,VVS2,61.2,57.0,5.25,5.27,3.22,1760
39791,39791,39791,0.42,Premium,F,SI1,62.5,59.0,4.79,4.75,2.98,992
39792,39792,39792,1.22,Ideal,F,VS2,62.2,55.0,6.86,6.83,4.26,9703
39793,39793,39793,0.55,Very Good,H,VS1,61.8,59.0,5.21,5.24,3.23,1609
39794,39794,39794,1.0,Very Good,G,VS2,62.4,58.0,6.33,6.37,3.96,5887
39795,39795,39795,0.4,Ideal,F,VS1,61.9,56.0,4.71,4.74,2.93,1035
39796,39796,39796,0.5,Ideal,E,VS2,62.5,57.0,5.06,5.09,3.17,1781
39797,39797,39797,0.57,Fair,D,SI1,58.6,61.0,5.34,5.28,3.12,1650
39798,39798,39798,1.23,Ideal,H,SI1,62.1,56.0,6.9,6.87,4.28,5975
39799,39799,39799,0.87,Premium,H,VS1,61.7,60.0,6.14,6.1,3.77,3563
39800,39800,39800,2.01,Very Good,G,SI1,62.8,56.0,7.99,8.06,5.03,18281
39801,39801,39801,0.9,Ideal,H,SI2,61.3,57.0,6.27,6.3,3.85,3563
39802,39802,39802,1.02,Ideal,E,SI2,61.6,57.0,6.47,6.43,3.97,4704
39803,39803,39803,1.05,Ideal,F,SI1,61.7,57.0,6.52,6.55,4.03,5412
39804,39804,39804,0.57,Premium,D,SI1,60.9,61.0,5.32,5.35,3.25,1642
39805,39805,39805,0.31,Good,I,VS1,63.3,56.0,4.27,4.32,2.72,489
39806,39806,39806,1.09,Ideal,H,VS2,61.2,56.0,6.62,6.62,4.05,5746
39807,39807,39807,1.23,Premium,D,VS2,61.6,58.0,6.85,6.89,4.23,8181
39808,39808,39808,1.01,Very Good,E,SI2,63.2,57.0,6.32,6.38,4.01,4295
39809,39809,39809,0.3,Ideal,G,VVS1,61.6,56.0,4.32,4.35,2.67,792
39810,39810,39810,1.5,Very Good,H,SI2,62.0,58.0,7.35,7.4,4.56,5370
39811,39811,39811,0.8,Ideal,F,SI1,62.3,54.0,5.93,5.97,3.71,3004
39812,39812,39812,0.31,Ideal,E,VS1,61.2,55.0,4.39,4.41,2.69,824
39813,39813,39813,0.73,Ideal,E,SI1,61.6,56.0,5.82,5.79,3.58,3039
39814,39814,39814,1.01,Very Good,F,SI2,63.4,55.0,6.35,6.38,4.03,4081
39815,39815,39815,0.4,Ideal,D,VS2,61.9,56.0,4.73,4.75,2.93,1091
39816,39816,39816,0.51,Ideal,F,SI1,62.6,57.0,5.07,5.13,3.19,1250
39817,39817,39817,1.0,Good,E,SI2,60.0,65.0,6.34,6.38,3.81,4543
39818,39818,39818,0.32,Ideal,G,VS1,62.0,56.0,4.37,4.39,2.72,645
39819,39819,39819,2.06,Fair,G,I1,64.9,58.0,7.93,7.85,5.12,6438
39820,39820,39820,1.21,Premium,G,SI1,62.6,58.0,6.78,6.75,4.25,6742
39821,39821,39821,1.01,Very Good,E,VS2,62.7,58.0,6.36,6.38,4.0,6421
39822,39822,39822,0.4,Ideal,E,VVS1,61.4,55.0,4.72,4.76,2.91,1179
39823,39823,39823,1.22,Ideal,J,VS1,61.2,57.0,6.93,6.85,4.21,5951
39824,39824,39824,0.23,Very Good,G,VVS1,60.2,59.0,4.0,4.01,2.41,415
39825,39825,39825,0.9,Good,F,SI1,63.2,55.0,6.08,6.14,3.86,4191
39826,39826,39826,0.35,Ideal,G,IF,62.0,53.0,4.54,4.56,2.82,918
39827,39827,39827,0.5,Premium,E,SI2,60.8,61.0,5.12,5.07,3.09,1111
39828,39828,39828,0.44,Very Good,I,VS2,59.8,58.0,4.86,4.9,2.94,835
39829,39829,39829,1.01,Premium,E,VS2,61.4,58.0,6.5,6.42,3.97,6760
39830,39830,39830,1.52,Very Good,H,SI2,62.4,55.0,7.34,7.37,4.58,8035
39831,39831,39831,0.51,Very Good,G,SI2,62.9,56.0,5.06,5.12,3.2,1135
39832,39832,39832,1.04,Ideal,G,VVS2,62.3,55.0,6.48,6.51,4.05,8915
39833,39833,39833,0.73,Ideal,F,SI1,61.6,56.0,5.85,5.82,3.58,2879
39834,39834,39834,0.9,Very Good,G,SI1,63.7,56.0,6.14,6.1,3.89,3874
39835,39835,39835,1.11,Very Good,D,SI2,61.8,60.0,6.65,6.61,4.1,5050
39836,39836,39836,1.5,Premium,H,VS2,63.0,58.0,7.23,7.3,4.58,10428
39837,39837,39837,0.23,Ideal,E,VVS2,62.8,53.0,3.94,3.97,2.48,597
39838,39838,39838,0.32,Ideal,J,VS1,61.9,56.0,4.38,4.41,2.73,452
39839,39839,39839,0.46,Ideal,E,VS2,62.3,56.0,4.92,4.97,3.08,1151
39840,39840,39840,0.53,Ideal,G,SI1,61.3,56.0,5.18,5.22,3.19,1389
39841,39841,39841,1.05,Ideal,F,VS2,61.2,56.0,6.55,6.59,4.02,5806
39842,39842,39842,0.42,Ideal,F,SI1,62.3,56.0,4.83,4.86,3.01,926
39843,39843,39843,0.42,Premium,E,VS2,60.6,59.0,4.87,4.83,2.94,1090
39844,39844,39844,0.41,Ideal,E,VVS2,61.6,56.0,4.78,4.8,2.95,1153
39845,39845,39845,0.4,Very Good,D,SI1,59.4,55.0,4.76,4.78,2.85,713
39846,39846,39846,1.5,Good,G,VS2,63.7,58.0,7.26,7.2,4.61,13248
39847,39847,39847,2.04,Premium,F,SI1,61.6,59.0,8.09,8.14,4.99,18395
39848,39848,39848,1.5,Very Good,H,VS2,60.5,60.0,7.36,7.46,4.48,9784
39849,39849,39849,0.24,Ideal,F,VVS2,62.2,57.0,3.97,4.02,2.49,472
39850,39850,39850,1.2,Very Good,H,VS2,62.4,57.0,6.73,6.68,4.18,6787
39851,39851,39851,1.03,Premium,D,SI1,60.1,59.0,6.56,6.58,3.95,6066
39852,39852,39852,0.33,Ideal,G,IF,61.7,55.0,4.47,4.48,2.76,1116
39853,39853,39853,1.17,Premium,H,VS2,62.1,58.0,6.74,6.78,4.21,6470
39854,39854,39854,1.05,Very Good,H,SI1,63.4,55.0,6.52,6.48,4.11,4899
39855,39855,39855,0.32,Ideal,D,SI1,61.5,57.0,4.37,4.41,2.7,589
39856,39856,39856,1.0,Premium,D,SI2,60.4,58.0,6.48,6.5,3.92,3660
39857,39857,39857,2.02,Premium,I,SI1,60.4,57.0,8.21,8.16,4.95,13929
39858,39858,39858,1.01,Premium,F,SI2,61.8,58.0,6.48,6.42,3.99,4135
39859,39859,39859,0.32,Premium,G,SI1,62.2,58.0,4.41,4.45,2.74,473
39860,39860,39860,1.03,Premium,G,VS2,61.0,59.0,6.53,6.49,3.97,6471
39861,39861,39861,0.33,Ideal,H,IF,61.9,54.0,4.47,4.5,2.77,892
39862,39862,39862,0.41,Ideal,G,VS2,61.6,55.0,4.82,4.8,2.96,1061
39863,39863,39863,0.57,Ideal,E,VS1,60.8,57.0,5.38,5.34,3.26,2243
39864,39864,39864,0.32,Ideal,G,VS1,61.6,56.0,4.4,4.43,2.72,645
39865,39865,39865,1.01,Very Good,G,VVS2,61.4,58.0,6.44,6.49,3.96,7906
39866,39866,39866,0.57,Ideal,E,VS1,62.0,54.0,5.32,5.36,3.31,1922
39867,39867,39867,0.3,Premium,D,SI1,61.6,58.0,4.3,4.33,2.66,709
39868,39868,39868,0.23,Very Good,F,VVS2,62.3,58.0,3.93,3.95,2.46,530
39869,39869,39869,1.2,Premium,H,VS1,59.6,58.0,6.9,6.84,4.11,6843
39870,39870,39870,0.71,Premium,H,SI1,62.3,58.0,5.7,5.65,3.54,1966
39871,39871,39871,2.06,Ideal,I,VS2,61.4,57.0,8.19,8.15,5.03,17778
39872,39872,39872,2.03,Very Good,G,SI1,60.1,60.0,8.22,8.16,4.94,18559
39873,39873,39873,0.33,Ideal,E,VS2,62.6,57.0,4.41,4.38,2.76,827
39874,39874,39874,0.75,Ideal,D,SI1,62.7,55.0,5.8,5.83,3.64,2907
39875,39875,39875,0.3,Ideal,G,VS2,62.9,57.0,4.27,4.3,2.69,675
39876,39876,39876,0.25,Ideal,F,VVS2,62.0,57.0,4.01,4.05,2.5,598
39877,39877,39877,1.07,Premium,I,SI1,62.5,59.0,6.51,6.56,4.08,4712
39878,39878,39878,0.4,Ideal,F,VVS2,63.0,57.0,4.74,4.69,2.97,1008
39879,39879,39879,1.22,Premium,H,SI1,62.2,60.0,6.8,6.85,4.24,5882
39880,39880,39880,0.58,Premium,D,VS1,60.4,60.0,5.45,5.34,3.25,1812
39881,39881,39881,1.22,Ideal,H,VS2,61.5,57.0,6.89,6.83,4.22,6095
39882,39882,39882,1.2,Premium,I,VS2,62.3,59.0,6.77,6.72,4.21,5152
39883,39883,39883,1.03,Ideal,H,IF,62.1,56.0,6.55,6.52,4.05,7329
39884,39884,39884,0.45,Very Good,E,VS1,60.3,60.0,5.02,4.99,3.01,1293
39885,39885,39885,1.05,Premium,F,SI1,59.0,59.0,6.69,6.64,3.93,5345
39886,39886,39886,1.03,Very Good,H,SI2,61.0,60.0,6.45,6.49,3.95,4077
39887,39887,39887,0.8,Premium,H,SI1,61.3,55.0,6.04,6.0,3.67,2815
39888,39888,39888,0.9,Ideal,I,VS1,62.7,57.0,6.2,6.16,3.88,3669
39889,39889,39889,0.59,Ideal,F,VS2,62.0,55.0,5.39,5.43,3.36,2065
39890,39890,39890,0.53,Ideal,H,VS2,60.6,55.0,5.3,5.27,3.2,1588
39891,39891,39891,1.01,Ideal,F,VS1,61.7,57.0,6.42,6.4,3.95,7589
39892,39892,39892,0.3,Very Good,E,SI1,63.0,58.0,4.25,4.28,2.69,522
39893,39893,39893,1.51,Ideal,I,SI2,62.0,57.0,7.31,7.39,4.56,8590
39894,39894,39894,0.41,Premium,E,VS2,62.8,58.0,4.76,4.73,2.98,1107
39895,39895,39895,0.9,Good,H,SI1,63.9,62.0,6.09,6.06,3.88,3447
39896,39896,39896,1.0,Premium,H,SI1,59.9,58.0,6.45,6.4,3.85,4398
39897,39897,39897,0.7,Premium,F,SI1,62.8,59.0,5.66,5.61,3.54,2208
39898,39898,39898,0.33,Premium,G,SI2,62.2,58.0,4.44,4.41,2.75,445
39899,39899,39899,0.7,Premium,I,SI1,59.9,58.0,5.77,5.71,3.43,2390
39900,39900,39900,0.24,Very Good,G,VS1,62.5,58.0,3.94,3.99,2.47,404
39901,39901,39901,0.4,Premium,F,VS2,61.2,59.0,4.73,4.71,2.89,867
39902,39902,39902,0.5,Very Good,F,VVS2,60.8,56.0,5.13,5.16,3.13,2003
39903,39903,39903,0.3,Ideal,F,VVS1,61.9,56.0,4.28,4.3,2.66,814
39904,39904,39904,1.01,Premium,H,VS2,62.8,60.0,6.38,6.3,3.98,4838
39905,39905,39905,0.6,Very Good,D,VS2,59.2,61.0,5.5,5.46,3.25,1977
39906,39906,39906,0.54,Premium,G,VS1,62.1,56.0,5.24,5.21,3.25,1922
39907,39907,39907,0.9,Very Good,G,VS2,62.3,58.0,6.08,6.12,3.8,4502
39908,39908,39908,1.02,Very Good,H,SI1,61.9,58.0,6.42,6.48,3.99,5050
39909,39909,39909,0.9,Premium,H,VS2,61.8,58.0,6.12,6.19,3.8,3819
39910,39910,39910,0.42,Ideal,D,VS2,61.8,56.0,4.85,4.81,2.98,910
39911,39911,39911,1.53,Ideal,H,VS1,61.5,57.0,7.44,7.41,4.56,11434
39912,39912,39912,0.51,Very Good,I,SI1,63.2,57.0,5.07,5.12,3.21,1073
39913,39913,39913,1.02,Premium,E,VVS2,62.1,58.0,6.47,6.44,4.01,8770
39914,39914,39914,0.7,Very Good,H,SI1,61.8,56.0,5.69,5.73,3.53,2398
39915,39915,39915,0.9,Premium,F,SI1,63.6,61.0,6.13,6.06,3.88,3810
39916,39916,39916,1.01,Ideal,G,VS2,61.7,57.0,6.4,6.43,3.96,6133
39917,39917,39917,0.24,Ideal,F,VVS2,62.4,56.0,3.99,4.0,2.49,487
39918,39918,39918,1.21,Ideal,J,SI2,62.5,56.0,6.84,6.81,4.26,5071
39919,39919,39919,0.3,Ideal,F,VVS1,61.3,58.0,4.34,4.31,2.65,814
39920,39920,39920,1.01,Ideal,D,SI2,61.6,56.0,6.48,6.45,3.98,4974
39921,39921,39921,0.32,Premium,E,VS1,61.0,58.0,4.43,4.37,2.69,972
39922,39922,39922,1.2,Premium,E,I1,62.5,62.0,6.8,6.75,4.24,3528
39923,39923,39923,1.03,Ideal,D,SI2,62.0,57.0,6.48,6.45,4.0,4637
39924,39924,39924,0.71,Ideal,G,VS2,62.4,54.0,5.71,5.67,3.55,2587
39925,39925,39925,0.31,Ideal,D,SI2,62.1,56.0,4.38,4.35,2.71,593
39926,39926,39926,0.35,Ideal,F,VS2,62.1,55.0,4.53,4.55,2.83,706
39927,39927,39927,0.7,Fair,D,SI2,67.8,55.0,5.57,5.39,3.66,2214
39928,39928,39928,0.26,Ideal,F,VS1,61.1,55.0,4.12,4.15,2.53,540
39929,39929,39929,0.42,Ideal,G,SI1,62.3,55.0,4.8,4.77,2.98,945
39930,39930,39930,0.9,Very Good,H,SI1,63.2,55.0,6.09,6.11,3.86,3447
39931,39931,39931,1.12,Ideal,H,SI2,61.9,56.0,6.65,6.72,4.14,4899
39932,39932,39932,0.52,Premium,E,VS2,62.4,55.0,5.18,5.14,3.22,1651
39933,39933,39933,0.42,Premium,E,VS2,62.2,60.0,4.78,4.85,3.0,958
39934,39934,39934,1.04,Ideal,H,SI1,62.6,57.0,6.47,6.44,4.04,4876
39935,39935,39935,0.33,Ideal,F,VVS1,61.9,55.0,4.46,4.48,2.76,853
39936,39936,39936,0.3,Ideal,J,VS1,62.5,54.0,4.29,4.32,2.69,394
39937,39937,39937,0.31,Ideal,D,VVS2,60.6,57.0,4.39,4.4,2.67,752
39938,39938,39938,0.72,Ideal,H,VVS1,62.0,55.0,5.73,5.76,3.56,3269
39939,39939,39939,1.01,Very Good,G,VS1,63.2,58.0,6.35,6.3,3.99,6400
39940,39940,39940,0.3,Ideal,D,SI1,62.1,58.0,4.25,4.3,2.65,589
39941,39941,39941,0.4,Very Good,E,VS2,62.4,58.0,4.67,4.69,2.92,723
39942,39942,39942,0.52,Ideal,G,SI2,62.0,55.0,5.18,5.2,3.21,1179
39943,39943,39943,0.51,Premium,G,SI1,60.4,59.0,5.18,5.14,3.12,1338
39944,39944,39944,0.4,Premium,G,VS2,61.1,59.0,4.79,4.82,2.93,1240
39945,39945,39945,0.72,Very Good,G,SI1,63.2,59.0,5.69,5.72,3.61,2311
39946,39946,39946,1.09,Premium,G,VS2,62.1,57.0,6.59,6.53,4.08,5305
39947,39947,39947,0.33,Ideal,H,VS1,62.7,56.0,4.42,4.39,2.76,743
39948,39948,39948,1.2,Ideal,E,SI1,60.6,57.0,6.88,6.92,4.17,6896
39949,39949,39949,0.31,Ideal,G,VS2,62.1,53.0,4.31,4.36,2.69,562
39950,39950,39950,0.31,Premium,G,VVS2,61.8,58.0,4.32,4.35,2.68,707
39951,39951,39951,0.35,Very Good,E,VS2,62.1,58.0,4.55,4.51,2.82,778
39952,39952,39952,0.3,Very Good,G,VVS2,59.6,60.0,4.29,4.32,2.57,598
39953,39953,39953,0.3,Ideal,E,VS1,61.3,54.0,4.34,4.37,2.67,670
39954,39954,39954,0.3,Ideal,F,VS2,62.0,55.0,4.35,4.37,2.7,776
39955,39955,39955,0.61,Premium,G,VS2,62.0,58.0,5.43,5.46,3.38,1861
39956,39956,39956,0.54,Very Good,D,VS2,60.0,57.0,5.34,5.3,3.19,1664
39957,39957,39957,0.33,Ideal,E,VVS1,61.7,57.0,4.45,4.46,2.75,984
39958,39958,39958,0.71,Ideal,E,SI1,62.4,55.0,5.71,5.66,3.55,2516
39959,39959,39959,0.71,Ideal,E,VS1,62.3,56.0,5.74,5.69,3.56,3419
39960,39960,39960,0.32,Ideal,G,VVS1,61.8,55.0,4.39,4.42,2.72,800
39961,39961,39961,1.11,Ideal,G,SI1,62.2,55.0,6.65,6.61,4.13,6096
39962,39962,39962,1.63,Premium,H,SI1,61.6,58.0,7.57,7.56,4.66,9450
39963,39963,39963,0.32,Premium,F,VS2,62.3,59.0,4.41,4.37,2.73,828
39964,39964,39964,0.56,Ideal,F,IF,61.6,57.0,5.29,5.33,3.27,2697
39965,39965,39965,1.01,Very Good,G,VS1,63.4,55.0,6.33,6.38,4.03,6529
39966,39966,39966,0.37,Premium,E,VS2,61.3,59.0,4.64,4.61,2.83,1041
39967,39967,39967,1.1,Very Good,G,VS1,63.1,58.0,6.65,6.61,4.16,6535
39968,39968,39968,0.3,Ideal,D,VS2,60.7,56.0,4.32,4.3,2.6,670
39969,39969,39969,1.29,Good,H,SI2,63.3,57.0,6.88,6.92,4.34,4758
39970,39970,39970,1.03,Premium,F,VS2,59.0,58.0,6.64,6.6,3.92,6415
39971,39971,39971,1.31,Premium,H,VS2,60.9,57.0,7.16,7.12,4.34,7063
39972,39972,39972,1.52,Premium,D,VS2,61.2,56.0,7.5,7.4,4.55,17153
39973,39973,39973,1.13,Premium,G,VS2,60.8,58.0,6.73,6.84,4.13,7451
39974,39974,39974,1.01,Ideal,E,SI1,61.0,55.0,6.46,6.49,3.95,4853
39975,39975,39975,1.1,Very Good,G,IF,60.0,59.0,6.75,6.71,4.03,10090
39976,39976,39976,0.71,Premium,I,VS2,62.6,58.0,5.68,5.64,3.54,1808
39977,39977,39977,0.3,Very Good,H,VVS2,59.3,59.0,4.36,4.4,2.6,515
39978,39978,39978,0.42,Ideal,H,VVS2,60.8,56.0,4.87,4.83,2.95,947
39979,39979,39979,0.91,Ideal,G,SI2,62.4,57.0,6.15,6.2,3.85,3618
39980,39980,39980,1.51,Premium,F,SI2,60.8,58.0,7.45,7.41,4.51,9435
39981,39981,39981,0.31,Premium,F,VS2,62.2,58.0,4.31,4.33,2.69,802
39982,39982,39982,0.72,Good,E,SI1,63.9,57.0,5.63,5.7,3.62,2573
39983,39983,39983,0.55,Ideal,G,SI1,61.9,56.0,5.24,5.28,3.26,1326
39984,39984,39984,1.03,Very Good,E,VS1,62.5,59.0,6.39,6.41,4.0,7768
39985,39985,39985,2.0,Very Good,J,SI1,63.2,58.0,7.96,7.89,5.05,13439
39986,39986,39986,0.7,Premium,F,SI2,59.9,59.0,5.77,5.82,3.46,2344
39987,39987,39987,0.72,Premium,E,SI2,61.0,59.0,5.79,5.76,3.51,2385
39988,39988,39988,1.51,Ideal,F,VS2,61.4,57.0,7.37,7.37,4.52,15105
39989,39989,39989,0.51,Very Good,D,VS2,63.3,58.0,5.05,5.07,3.2,1786
39990,39990,39990,1.06,Ideal,F,SI2,61.2,57.0,6.6,6.54,4.03,4580
39991,39991,39991,1.5,Premium,G,VS2,61.1,59.0,7.34,7.31,4.48,11554
39992,39992,39992,1.01,Good,D,VS2,64.0,58.0,6.31,6.35,4.04,6686
39993,39993,39993,0.3,Ideal,H,IF,60.1,57.0,4.4,4.37,2.63,1013
39994,39994,39994,0.5,Premium,G,SI1,62.4,61.0,5.05,5.0,3.14,1107
39995,39995,39995,0.72,Ideal,H,VS1,61.8,55.0,5.75,5.76,3.56,3254
39996,39996,39996,0.41,Premium,G,VVS1,60.3,58.0,4.84,4.8,2.91,1155
39997,39997,39997,0.28,Very Good,H,VS1,60.1,56.0,4.3,4.34,2.6,480
39998,39998,39998,1.04,Ideal,G,SI2,62.3,57.0,6.52,6.49,4.05,3920
39999,39999,39999,0.9,Ideal,J,VVS2,62.1,58.0,6.14,6.18,3.83,3780
40000,40000,40000,0.23,Very Good,D,VVS1,61.9,58.0,3.93,3.96,2.43,552
40001,40001,40001,0.32,Premium,H,IF,61.2,58.0,4.44,4.42,2.71,814
40002,40002,40002,0.7,Premium,G,VS2,62.6,58.0,5.67,5.68,3.55,2657
40003,40003,40003,1.05,Premium,H,SI1,62.7,57.0,6.49,6.47,4.06,5047
40004,40004,40004,0.3,Ideal,D,SI1,61.7,55.0,4.31,4.34,2.67,552
40005,40005,40005,0.7,Ideal,F,VVS2,61.6,57.0,5.71,5.74,3.52,3365
40006,40006,40006,0.5,Good,I,SI2,64.2,53.0,5.02,4.98,3.21,1051
40007,40007,40007,0.83,Ideal,G,VS1,62.9,56.0,5.99,6.01,3.78,3850
40008,40008,40008,0.38,Ideal,G,IF,61.5,55.0,4.67,4.7,2.89,1179
40009,40009,40009,0.7,Ideal,E,SI1,61.6,55.0,5.67,5.7,3.5,2596
40010,40010,40010,0.72,Ideal,G,VS2,61.8,57.0,5.73,5.76,3.55,3012
40011,40011,40011,0.4,Ideal,F,VS2,60.5,56.0,4.79,4.82,2.91,824
40012,40012,40012,1.26,Ideal,G,SI2,60.8,57.0,7.04,6.99,4.28,5487
40013,40013,40013,1.0,Ideal,E,VVS2,61.7,55.0,6.45,6.43,3.97,9886
40014,40014,40014,1.04,Ideal,G,VS1,62.2,57.0,6.45,6.48,4.02,7996
40015,40015,40015,0.31,Ideal,D,VS1,61.3,55.0,4.39,4.38,2.69,713
40016,40016,40016,0.67,Premium,F,VS2,60.6,60.0,5.66,5.63,3.4,2293
40017,40017,40017,0.52,Ideal,I,SI2,62.7,57.0,5.18,5.13,3.23,1097
40018,40018,40018,1.02,Ideal,F,VVS2,62.4,54.0,6.45,6.49,4.05,9107
40019,40019,40019,2.06,Ideal,I,SI2,61.9,56.0,8.18,8.22,5.07,12273
40020,40020,40020,0.75,Ideal,I,VS1,62.7,56.0,5.83,5.81,3.63,2675
40021,40021,40021,1.53,Premium,H,VS2,61.2,58.0,7.48,7.45,4.57,10814
40022,40022,40022,0.37,Ideal,E,VS2,62.1,55.0,4.64,4.67,2.88,984
40023,40023,40023,0.55,Premium,H,SI1,61.2,56.0,5.25,5.31,3.24,1303
40024,40024,40024,0.56,Very Good,G,SI1,62.5,57.0,5.26,5.24,3.28,1346
40025,40025,40025,1.03,Ideal,F,VS1,61.4,56.0,6.52,6.57,4.03,7429
40026,40026,40026,0.31,Very Good,E,VVS2,61.8,57.0,4.29,4.33,2.66,633
40027,40027,40027,1.06,Very Good,G,VS1,62.3,57.0,6.51,6.54,4.07,6442
40028,40028,40028,0.32,Good,H,VS2,57.6,60.0,4.44,4.48,2.64,505
40029,40029,40029,0.93,Very Good,F,SI2,62.9,60.0,6.21,6.16,3.9,3763
40030,40030,40030,1.15,Ideal,G,SI1,62.3,55.0,6.75,6.69,4.18,6409
40031,40031,40031,1.09,Ideal,H,SI1,63.1,54.0,6.56,6.61,4.14,5051
40032,40032,40032,0.42,Ideal,H,VVS1,62.0,55.0,4.8,4.76,2.97,1024
40033,40033,40033,0.51,Good,G,SI1,63.6,56.0,5.1,5.07,3.24,1312
40034,40034,40034,0.34,Ideal,E,SI2,62.3,56.0,4.48,4.46,2.78,491
40035,40035,40035,1.51,Premium,H,SI1,60.7,60.0,7.42,7.4,4.5,9625
40036,40036,40036,1.34,Ideal,H,VS1,62.0,57.0,7.09,7.05,4.37,7405
40037,40037,40037,1.07,Ideal,G,VS1,61.9,57.0,6.56,6.51,4.05,7792
40038,40038,40038,1.01,Premium,F,VS2,62.9,59.0,6.38,6.32,3.99,5700
40039,40039,40039,1.02,Very Good,H,SI2,62.9,57.0,6.34,6.38,4.0,4455
40040,40040,40040,0.32,Ideal,F,VVS1,60.4,57.0,4.45,4.43,2.68,892
40041,40041,40041,0.71,Premium,D,SI1,61.7,59.0,5.73,5.68,3.51,2765
40042,40042,40042,0.3,Ideal,H,IF,62.8,53.0,4.24,4.3,2.68,789
40043,40043,40043,0.43,Ideal,F,SI1,61.0,57.0,4.88,4.85,2.97,1016
40044,40044,40044,1.09,Ideal,G,VS2,60.5,57.0,6.64,6.68,4.03,5914
40045,40045,40045,0.6,Ideal,H,VS2,62.3,57.0,5.4,5.44,3.37,1708
40046,40046,40046,0.32,Ideal,G,VVS1,61.8,54.0,4.42,4.47,2.75,814
40047,40047,40047,0.71,Premium,F,SI1,58.7,59.0,5.86,5.82,3.44,2018
40048,40048,40048,1.02,Fair,G,SI2,64.4,56.0,6.37,6.31,4.07,4442
40049,40049,40049,0.75,Ideal,J,VS2,61.6,57.0,5.82,5.86,3.59,1427
40050,40050,40050,0.32,Ideal,F,VS2,61.7,55.0,4.39,4.42,2.72,645
40051,40051,40051,0.39,Very Good,D,VS1,62.0,57.0,4.69,4.73,2.91,842
40052,40052,40052,1.03,Premium,H,SI2,61.9,59.0,6.45,6.49,4.01,4581
40053,40053,40053,1.51,Very Good,I,SI2,63.4,60.0,7.23,7.26,4.59,5436
40054,40054,40054,1.0,Good,I,SI1,63.7,58.0,6.28,6.32,4.01,3936
40055,40055,40055,1.5,Good,G,I1,63.6,61.0,7.2,7.25,4.59,4140
40056,40056,40056,0.8,Good,F,SI1,63.8,59.0,5.86,5.82,3.72,2942
40057,40057,40057,1.52,Ideal,D,VS2,60.9,57.0,7.43,7.41,4.52,13803
40058,40058,40058,1.04,Ideal,D,SI2,62.2,56.0,6.5,6.46,4.03,5078
40059,40059,40059,0.33,Ideal,F,VVS1,61.0,56.0,4.48,4.51,2.74,882
40060,40060,40060,0.9,Very Good,F,SI1,62.3,59.0,6.11,6.17,3.83,4443
40061,40061,40061,0.9,Ideal,H,SI1,62.6,56.0,6.12,6.08,3.82,3752
40062,40062,40062,0.32,Premium,F,VS2,61.3,58.0,4.42,4.39,2.7,828
40063,40063,40063,0.23,Ideal,H,VS1,61.8,57.0,3.94,3.96,2.44,388
40064,40064,40064,1.51,Ideal,D,SI2,60.9,57.0,7.41,7.37,4.5,10817
40065,40065,40065,0.63,Ideal,D,VS1,62.3,56.0,5.45,5.5,3.4,2469
40066,40066,40066,0.36,Premium,E,VS1,61.1,59.0,4.66,4.63,2.85,1041
40067,40067,40067,0.31,Ideal,E,VS2,61.8,56.0,4.36,4.38,2.7,680
40068,40068,40068,0.36,Ideal,G,SI1,61.8,56.0,4.57,4.61,2.84,537
40069,40069,40069,0.34,Very Good,H,VS2,62.0,58.0,4.47,4.5,2.78,505
40070,40070,40070,1.22,Ideal,H,VS2,62.5,56.0,6.84,6.79,4.27,7519
40071,40071,40071,0.55,Ideal,J,SI1,62.5,57.0,5.21,5.25,3.27,1060
40072,40072,40072,1.54,Ideal,G,VS2,61.4,55.0,7.48,7.44,4.58,13135
40073,40073,40073,0.4,Ideal,D,VS1,62.3,56.0,4.75,4.72,2.95,1035
40074,40074,40074,0.3,Premium,F,VVS1,61.9,58.0,4.3,4.28,2.66,995
40075,40075,40075,0.41,Premium,D,VS1,62.5,58.0,4.69,4.73,2.95,1019
40076,40076,40076,1.01,Good,G,VVS1,63.1,59.0,6.31,6.39,4.0,11389
40077,40077,40077,1.53,Ideal,G,VS2,62.1,57.0,7.39,7.33,4.58,14240
40078,40078,40078,0.31,Premium,G,VS2,61.8,58.0,4.31,4.34,2.67,544
